time,seconds_elapsed,z,y,x
1711545069696592100,0.125592041015625,0,0,0
1711545069715474400,0.144474365234375,-0.0730290412902832,0.028043270111083984,-0.004900053143501282
1711545069734356700,0.163356689453125,-0.11395406723022461,0.03842639923095703,0.02859540283679962
1711545069753239000,0.182239013671875,-0.013690948486328125,0.08898401260375977,0.037609606981277466
1711545069772121600,0.20112158203125,-0.009623527526855469,0.05411672592163086,0.07324466109275818
1711545069791004000,0.22000390625,-0.010317802429199219,-0.0089874267578125,0.16460013389587402
1711545069809886200,0.23888623046875,-0.09441709518432617,-0.07877635955810547,0.09775879979133606
1711545069828768500,0.2577685546875,-0.088775634765625,-0.04325151443481445,-0.030131608247756958
1711545069847650800,0.27665087890625,-0.14125537872314453,-0.00826406478881836,-0.11895501613616943
1711545069866533400,0.295533447265625,-0.04795074462890625,-0.026663780212402344,-0.1346435695886612
1711545069885415700,0.314415771484375,-0.04005908966064453,-0.09798622131347656,-0.12970025837421417
1711545069904298000,0.333298095703125,-0.0382695198059082,-0.0962672233581543,-0.1786559522151947
1711545069923180300,0.35218017578125,0.06191825866699219,-0.06008148193359375,-0.10523463785648346
1711545069942062600,0.3710625,0.013485431671142578,-0.07217216491699219,-0.0253494530916214
1711545069960945200,0.389945068359375,0.048018455505371094,-0.034182071685791016,-0.044975072145462036
1711545069979827500,0.408827392578125,0.16183233261108398,-0.03340911865234375,-0.01759093999862671
1711545069998709800,0.427709716796875,0.0741281509399414,-0.02972126007080078,0.0708630383014679
1711545070017592000,0.446592041015625,-0.20253419876098633,0.052837371826171875,0.0226137638092041
1711545070036474600,0.465474609375,-0.25016260147094727,0.12142610549926758,-0.09907424449920654
1711545070055357000,0.48435693359375,-0.03258037567138672,0.07832098007202148,-0.04003332555294037
1711545070074239200,0.5032392578125,0.2512645721435547,0.009510040283203125,0.14329344034194946
1711545070093121500,0.52212158203125,0.2275710105895996,-0.029352664947509766,0.21414242684841156
1711545070112003800,0.54100390625,-0.023977279663085938,-0.018755435943603516,0.13124790787696838
1711545070130886400,0.559886474609375,-0.11907482147216797,-0.0026178359985351562,0.11575527489185333
1711545070149768700,0.578768798828125,-0.49855899810791016,0.18211984634399414,0.11720871925354004
1711545070168651000,0.597651123046875,-0.4327225685119629,0.3332538604736328,0.1407494693994522
1711545070187533300,0.616533203125,-0.40254735946655273,0.29091596603393555,0.15860112011432648
1711545070206416000,0.635415771484375,-0.24917984008789062,0.2199869155883789,0.1116776317358017
1711545070225298200,0.654298095703125,-0.09129142761230469,0.06546401977539062,-0.09762749075889587
1711545070244180500,0.673180419921875,-0.14418792724609375,-0.07450103759765625,-0.2703090012073517
1711545070263062800,0.692062744140625,-0.25933408737182617,-0.1524195671081543,-0.23907798528671265
1711545070281945300,0.7109453125,0.1943955421447754,-0.20409345626831055,-0.1051860898733139
1711545070300827600,0.72982763671875,0.6519660949707031,-0.4006690979003906,0.19237977266311646
1711545070319710000,0.7487099609375,0.5684504508972168,-0.30388307571411133,0.13520586490631104
1711545070338592300,0.76759228515625,0.2381601333618164,-0.1868438720703125,-0.09336990118026733
1711545070357474800,0.786474853515625,0.24373292922973633,-0.050867557525634766,-0.12272864580154419
1711545070376357000,0.805357177734375,0.23686647415161133,-0.09123992919921875,-0.11236409842967987
1711545070395239400,0.824239501953125,0.0769796371459961,-0.05762672424316406,-0.006682921666651964
1711545070414121700,0.843121826171875,-0.17847442626953125,0.1724538803100586,0.32205694913864136
1711545070433004300,0.86200439453125,-0.14836597442626953,0.22360801696777344,0.3650997579097748
1711545070451886600,0.880886474609375,-0.2553572654724121,-0.008223533630371094,0.10127836465835571
1711545070470769000,0.899768798828125,-0.02371072769165039,-0.1711134910583496,-0.11570664495229721
1711545070489651500,0.9186513671875,0.0384364128112793,-0.03960418701171875,0.055848170071840286
1711545070508533800,0.93753369140625,0.028075218200683594,0.019876956939697266,0.263998806476593
1711545070527416000,0.956416015625,-0.10329675674438477,-0.05502033233642578,-0.011521637439727783
1711545070546298400,0.97529833984375,-0.05275154113769531,-0.23118305206298828,-0.17383918166160583
1711545070565181000,0.994180908203125,0.10105323791503906,-0.10522031784057617,-0.2007821798324585
1711545070584063200,1.013063232421875,0.23681068420410156,-0.06404447555541992,-0.09105783700942993
1711545070602945500,1.031945556640625,0.1218729019165039,0.03748369216918945,0.10885098576545715
1711545070621828000,1.050828125,-0.17110967636108398,0.09530067443847656,0.03974124789237976
1711545070640710400,1.06971044921875,-0.03574037551879883,-0.06477928161621094,-0.08042490482330322
1711545070659592700,1.0885927734375,-0.021112918853759766,-0.02331686019897461,0.17269855737686157
1711545070678475300,1.107475341796875,0.011797904968261719,0.06264686584472656,-0.057213425636291504
1711545070697357600,1.126357666015625,0.13867902755737305,-0.12575769424438477,-0.09396761655807495
1711545070716240000,1.145239990234375,-0.266329288482666,0.053956031799316406,-0.1323738694190979
1711545070735122200,1.1641220703125,-0.5320916175842285,0.13464069366455078,0.2794221043586731
1711545070754004700,1.183004638671875,-0.20259428024291992,0.13608741760253906,0.23975712060928345
1711545070772887000,1.201886962890625,0.05575847625732422,0.02028942108154297,0.11833345890045166
1711545070791769300,1.220769287109375,0.09016752243041992,-0.0056972503662109375,-0.011113762855529785
1711545070810652000,1.23965185546875,-0.018845081329345703,-0.03208446502685547,0.06893819570541382
1711545070829534200,1.2585341796875,-0.4125046730041504,0.11054277420043945,0.2745024561882019
1711545070848416500,1.27741650390625,-0.36776018142700195,0.016849994659423828,0.06744688749313354
1711545070867298800,1.296298828125,0.24377012252807617,-0.03849220275878906,0.051567673683166504
1711545070886181400,1.315181396484375,0.345334529876709,0.02653026580810547,0.10086530447006226
1711545070905063700,1.334063720703125,0.31059694290161133,0.03073596954345703,-0.08901101350784302
1711545070923946200,1.3529462890625,0.13570308685302734,-0.05746746063232422,0.13557374477386475
1711545070942828500,1.37182861328125,0.31533384323120117,-0.06801271438598633,0.010956168174743652
1711545070961710800,1.3907109375,0.16031265258789062,-0.0799245834350586,0.10209178924560547
1711545070980593400,1.409593505859375,0.019150257110595703,0.05918264389038086,-0.011611878871917725
1711545070999475700,1.428475830078125,-0.24650812149047852,0.07861852645874023,0.014787733554840088
1711545071018358000,1.44735791015625,-0.2819037437438965,-0.0059375762939453125,-0.11844843626022339
1711545071037240300,1.466240234375,-0.3964681625366211,-0.04097557067871094,-0.22966456413269043
1711545071056123000,1.485122802734375,-0.1629352569580078,0.055251121520996094,0.06125080585479736
1711545071075005200,1.504005126953125,-0.046341896057128906,0.0023946762084960938,0.05533576011657715
1711545071093887700,1.5228876953125,0.10521316528320312,-0.04644155502319336,-0.046486735343933105
1711545071112770000,1.54177001953125,0.1969776153564453,-0.030195236206054688,0.0012556910514831543
1711545071131652400,1.56065234375,0.3461594581604004,-0.04472637176513672,0.14454734325408936
1711545071150535000,1.579534912109375,0.1753835678100586,0.027653217315673828,0.09350889921188354
1711545071169417200,1.598417236328125,0.1773991584777832,-0.07604265213012695,-0.10080689191818237
1711545071188299500,1.617299560546875,-0.015733718872070312,-0.027537822723388672,-0.0789872407913208
1711545071207182000,1.63618212890625,-0.22463130950927734,0.07161426544189453,0.08733350038528442
1711545071226064400,1.655064453125,-0.18970203399658203,-0.0007581710815429688,-0.01598203182220459
1711545071244946700,1.67394677734375,-0.028471946716308594,-0.005339622497558594,0.046521008014678955
1711545071263829200,1.692829345703125,-0.013460159301757812,-0.09698247909545898,0.0255010724067688
1711545071282711600,1.711711669921875,-0.23212718963623047,0.14355230331420898,0.2109432816505432
1711545071301594000,1.730593994140625,-0.11280965805053711,0.3052864074707031,0.30287498235702515
1711545071320476400,1.749476318359375,-0.33023548126220703,0.02702188491821289,-0.0656583309173584
1711545071339358700,1.768358642578125,-0.5665030479431152,-0.2015671730041504,-0.39200252294540405
1711545071358241300,1.7872412109375,-0.9215478897094727,-0.3593020439147949,-0.49440276622772217
1711545071377123600,1.80612353515625,-0.6649651527404785,-0.5324845314025879,-0.8980740308761597
1711545071396006100,1.825006103515625,0.6529226303100586,-0.5477199554443359,-1.1550424098968506
1711545071414888400,1.843888427734375,1.4336304664611816,-0.3428688049316406,-0.12895716726779938
1711545071433770800,1.862770751953125,1.3047757148742676,-0.04334735870361328,0.5246328115463257
1711545071452653300,1.8816533203125,0.729799747467041,0.12520265579223633,0.6657028794288635
1711545071471535600,1.90053564453125,-0.038249969482421875,0.43202781677246094,0.7772159576416016
1711545071490418200,1.919418212890625,-0.17332744598388672,0.5903019905090332,0.5470913648605347
1711545071509300500,1.938300537109375,-0.13366937637329102,0.4534263610839844,0.2827075719833374
1711545071528182800,1.957182861328125,0.07495784759521484,0.12735891342163086,0.07627415657043457
1711545071547065300,1.9760654296875,0.3249950408935547,-0.019861698150634766,-0.20658275485038757
1711545071565947600,1.99494775390625,0.46668577194213867,-0.14091777801513672,-0.10310700535774231
1711545071584830200,2.013830322265625,0.1501302719116211,-0.1296234130859375,0.1865401268005371
1711545071603712500,2.03271240234375,0.020221710205078125,-0.023458480834960938,0.4422292709350586
1711545071622594800,2.0515947265625,0.21691036224365234,0.07853078842163086,0.5732797384262085
1711545071641477400,2.070477294921875,0.3944830894470215,0.19971609115600586,0.7033630609512329
1711545071660359700,2.089359619140625,0.25101709365844727,0.12346029281616211,0.7248884439468384
1711545071679242200,2.1082421875,-0.08406686782836914,0.0473179817199707,0.41178369522094727
1711545071698124500,2.12712451171875,-0.3844752311706543,-0.017426013946533203,-0.0375514030456543
1711545071717006800,2.1460068359375,-0.8110098838806152,0.015392780303955078,-0.23030677437782288
1711545071735889400,2.164889404296875,-1.0093927383422852,0.11108207702636719,-0.10078060626983643
1711545071754771700,2.183771728515625,-0.5997281074523926,0.14952468872070312,-0.05511397123336792
1711545071773654300,2.202654296875,-0.13269710540771484,0.18716764450073242,0.12993580102920532
1711545071792536600,2.22153662109375,0.5337343215942383,0.14403915405273438,0.30070948600769043
1711545071811419000,2.2404189453125,0.880427360534668,-0.016551494598388672,0.44457364082336426
1711545071830301400,2.259301513671875,0.49611616134643555,-0.11971378326416016,0.5068067312240601
1711545071849183700,2.278183837890625,-0.013034343719482422,-0.015871047973632812,0.2223207950592041
1711545071868066300,2.29706640625,-0.3095827102661133,0.05346250534057617,-0.0630115270614624
1711545071886948600,2.315948486328125,-0.4252743721008301,0.03330516815185547,-0.10589408874511719
1711545071905831200,2.3348310546875,-0.47926855087280273,-0.010767936706542969,0.05328476428985596
1711545071924713500,2.35371337890625,-0.2020878791809082,-0.020139217376708984,0.14959174394607544
1711545071943596000,2.372595947265625,-0.06267499923706055,-0.011972427368164062,0.2423262596130371
1711545071962478300,2.391478271484375,-0.11987161636352539,-0.000583648681640625,0.16126978397369385
1711545071981360600,2.410360595703125,-0.1451129913330078,0.06439781188964844,0.10675203800201416
1711545072000243200,2.4292431640625,-0.17770624160766602,0.14728593826293945,0.06974321603775024
1711545072019125500,2.44812548828125,-0.09409427642822266,0.12531185150146484,0.17742997407913208
1711545072038008000,2.467008056640625,0.14487028121948242,0.0572199821472168,0.22854876518249512
1711545072056890400,2.485890380859375,0.24024629592895508,-0.013890743255615234,0.32543492317199707
1711545072075773000,2.50477294921875,0.26772117614746094,-0.006043434143066406,0.3681456446647644
1711545072094655200,2.5236552734375,-0.10541009902954102,0.013119220733642578,0.3713821768760681
1711545072113537800,2.542537841796875,-0.2081918716430664,0.10934829711914062,0.17146801948547363
1711545072132420000,2.561420166015625,-0.32088661193847656,0.05582618713378906,0.1297703981399536
1711545072151302700,2.580302734375,-0.45752525329589844,0.0500645637512207,-0.03386053442955017
1711545072170185000,2.59918505859375,-1.2126197814941406,0.24613237380981445,-0.009120732545852661
1711545072189067300,2.6180673828125,-0.831977367401123,0.47562456130981445,0.1092367172241211
1711545072207949800,2.63694970703125,0.24367046356201172,0.40285348892211914,0.031833529472351074
1711545072226832100,2.65583203125,0.22875738143920898,-0.08745670318603516,0.36385685205459595
1711545072245714700,2.674714599609375,-0.6633729934692383,-0.5161523818969727,-0.19826234877109528
1711545072264597000,2.693596923828125,0.15087175369262695,-0.27864742279052734,-0.8643151521682739
1711545072283479600,2.7124794921875,0.9638996124267578,-0.10949277877807617,-0.3293232321739197
1711545072302361900,2.73136181640625,0.5556745529174805,-0.1444392204284668,0.5157815217971802
1711545072321244400,2.750244384765625,0.0212860107421875,-0.036397457122802734,0.5077184438705444
1711545072340126700,2.769126708984375,0.03788328170776367,0.2015838623046875,0.14469486474990845
1711545072359009300,2.78800927734375,0.36900758743286133,0.16312599182128906,-0.002428680658340454
1711545072377891600,2.8068916015625,0.4857029914855957,0.012010574340820312,0.12204992771148682
1711545072396774100,2.825774169921875,0.36530447006225586,-0.09834671020507812,0.09249287843704224
1711545072415656400,2.844656494140625,0.1112823486328125,-0.052388668060302734,-0.0663108378648758
1711545072434539000,2.8635390625,-0.2546725273132324,0.10127735137939453,0.029890477657318115
1711545072453421300,2.88242138671875,0.19005155563354492,0.17756366729736328,0.11728185415267944
1711545072472303900,2.901303955078125,0.41620445251464844,0.07775402069091797,0.22326362133026123
1711545072491186200,2.920186279296875,0.11694765090942383,-0.021175384521484375,0.23940624296665192
1711545072510068700,2.93906884765625,-0.16911029815673828,0.007880687713623047,0.13089309632778168
1711545072528951000,2.957950927734375,-0.29802417755126953,0.04108858108520508,0.12519077956676483
1711545072547833600,2.97683349609375,-0.42282581329345703,-0.05736541748046875,0.07307147979736328
1711545072566716000,2.9957158203125,-0.4953618049621582,-0.07286930084228516,0.053043365478515625
1711545072585598500,3.014598388671875,-0.5014376640319824,-0.036303043365478516,0.029694274067878723
1711545072604480800,3.033480712890625,-0.33188295364379883,0.016295433044433594,-0.013443410396575928
1711545072623363300,3.05236328125,-0.18720674514770508,0.12975311279296875,0.15021879971027374
1711545072642245600,3.07124560546875,0.42423248291015625,0.09561443328857422,0.16107486188411713
1711545072661128200,3.090128173828125,0.49039459228515625,0.024732112884521484,0.26107102632522583
1711545072680010500,3.109010498046875,0.3945794105529785,0.002849102020263672,0.09968949854373932
1711545072698893000,3.12789306640625,0.16622304916381836,-0.06712579727172852,-0.007005125284194946
1711545072717775400,3.146775390625,-0.19188690185546875,-0.09478569030761719,0.09278230369091034
1711545072736658000,3.165657958984375,-0.17303895950317383,0.03134298324584961,0.07391148805618286
1711545072755540200,3.184540283203125,-0.18158960342407227,0.10096073150634766,0.1611100435256958
1711545072774422800,3.2034228515625,-0.10569906234741211,0.11002922058105469,0.11455421149730682
1711545072793305000,3.22230517578125,0.01631927490234375,0.02050161361694336,0.042460761964321136
1711545072812187600,3.241187744140625,0.12139320373535156,-0.07324695587158203,0.1093030720949173
1711545072831070200,3.2600703125,0.09089279174804688,-0.16917753219604492,0.12501142919063568
1711545072849952500,3.278952392578125,-0.11871719360351562,-0.18920660018920898,-0.006084725260734558
1711545072868835000,3.2978349609375,-0.29915380477905273,-0.09599781036376953,-0.04755827412009239
1711545072887717400,3.31671728515625,-0.24096250534057617,-0.025734901428222656,-0.02112482488155365
1711545072906600000,3.335599853515625,-0.01588153839111328,-0.0709238052368164,-0.017856506630778313
1711545072925482200,3.354482177734375,0.20344161987304688,-0.006478786468505859,0.06334315240383148
1711545072944364800,3.37336474609375,0.03619813919067383,0.08911800384521484,0.13466143608093262
1711545072963247000,3.3922470703125,0.0780634880065918,0.1895594596862793,0.11643849313259125
1711545072982129700,3.411129638671875,0.21185064315795898,0.20625019073486328,0.18144483864307404
1711545073001012000,3.430011962890625,0.22077608108520508,0.16271638870239258,0.184846431016922
1711545073019894500,3.44889453125,0.17852258682250977,0.033721923828125,0.14037472009658813
1711545073038776800,3.46777685546875,0.02987957000732422,-0.10989713668823242,0.05585509166121483
1711545073057659400,3.486659423828125,-0.030693531036376953,-0.1022348403930664,-0.00828598439693451
1711545073076542000,3.5055419921875,0.008032798767089844,-0.07525110244750977,0.007357805967330933
1711545073095424300,3.52442431640625,-0.35005950927734375,-0.044426918029785156,0.05605001002550125
1711545073114306800,3.543306884765625,-0.4460883140563965,0.04005908966064453,0.014790385961532593
1711545073133189000,3.562189208984375,-0.40494298934936523,0.02225208282470703,-0.038073018193244934
1711545073152071700,3.58107177734375,-0.29763269424438477,-0.030601978302001953,0.05694635212421417
1711545073170954000,3.5999541015625,-0.047165870666503906,0.04703807830810547,0.10898695886135101
1711545073189836500,3.61883642578125,0.1455669403076172,0.025317668914794922,0.027282118797302246
1711545073208719000,3.637718994140625,0.32111215591430664,-0.06401920318603516,-0.018905222415924072
1711545073227601400,3.656601318359375,0.15921974182128906,-0.006937503814697266,0.0527314692735672
1711545073246484000,3.67548388671875,0.10655641555786133,0.06236839294433594,0.2346770316362381
1711545073265366300,3.6943662109375,0.15740394592285156,0.07058286666870117,0.1781928688287735
1711545073284248800,3.713248779296875,-0.10610818862915039,0.015826702117919922,0.10344472527503967
1711545073303131100,3.732131103515625,-0.13994169235229492,0.05788421630859375,0.06738057732582092
1711545073322013700,3.751013671875,-0.0687098503112793,0.13522911071777344,0.19324065744876862
1711545073340896300,3.769896240234375,0.2575039863586426,0.14638996124267578,0.14671853184700012
1711545073359778600,3.788778564453125,0.2920951843261719,-0.07402420043945312,0.07286402583122253
1711545073378661000,3.8076611328125,0.7548165321350098,-0.30165672302246094,0.058910220861434937
1711545073397543400,3.82654345703125,-0.46492958068847656,-0.0998544692993164,-0.22693896293640137
1711545073416426000,3.845426025390625,-0.39285802841186523,0.20084095001220703,-0.35716599225997925
1711545073435308500,3.86430859375,-0.9316058158874512,0.0819854736328125,0.23562496900558472
1711545073454190800,3.88319091796875,-0.9882583618164062,-0.14000511169433594,0.09623125195503235
1711545073473073400,3.902073486328125,-0.7945852279663086,-0.00351715087890625,-0.3691236972808838
1711545073491955700,3.920955810546875,0.3297004699707031,0.0863804817199707,-0.4033595621585846
1711545073510838300,3.93983837890625,1.1558551788330078,0.04010581970214844,-0.04932931065559387
1711545073529720800,3.958720947265625,0.9355583190917969,-0.07499027252197266,0.6201173067092896
1711545073548603100,3.97760302734375,0.4937100410461426,-0.019788265228271484,0.8055006861686707
1711545073567485700,3.996485595703125,-0.10916614532470703,0.15672826766967773,0.5612900257110596
1711545073586368000,4.015367919921875,-0.15152740478515625,0.28383922576904297,0.04711844027042389
1711545073605250600,4.03425048828125,-0.013803482055664062,0.17162227630615234,-0.1445167362689972
1711545073624133000,4.053133056640625,0.1923060417175293,0.0022072792053222656,-0.08644774556159973
1711545073643015400,4.072015380859375,0.2250962257385254,-0.06435728073120117,0.11097955703735352
1711545073661898000,4.09089794921875,0.23122406005859375,-0.11349725723266602,0.142914280295372
1711545073680780300,4.1097802734375,0.02113819122314453,-0.22754240036010742,-0.000884324312210083
1711545073699662800,4.128662841796875,-0.14501333236694336,-0.20264863967895508,-0.21368186175823212
1711545073718545400,4.14754541015625,-0.23851346969604492,-0.09633588790893555,-0.2487126588821411
1711545073737427700,4.166427734375,-0.2948880195617676,-0.03302764892578125,-0.2054314911365509
1711545073756310300,4.185310302734375,-0.15225505828857422,-0.039188385009765625,-0.08037668466567993
1711545073775192800,4.20419287109375,-0.18560791015625,-0.06441068649291992,0.043724581599235535
1711545073794075100,4.2230751953125,0.010414600372314453,-0.08547353744506836,0.02762708067893982
1711545073812957700,4.241957763671875,0.05775785446166992,-0.04873037338256836,0.18074141442775726
1711545073831840300,4.26084033203125,0.09924030303955078,0.06789112091064453,0.2305382788181305
1711545073850722600,4.27972265625,-0.014080524444580078,0.12039470672607422,0.21119749546051025
1711545073869605000,4.298605224609375,-0.08124637603759766,0.11425399780273438,0.11266182363033295
1711545073888487400,4.3174873046875,0.016697406768798828,0.1060948371887207,0.1277504414319992
1711545073907370000,4.336369873046875,0.013679027557373047,0.0608363151550293,0.20057594776153564
1711545073926252500,4.35525244140625,-0.004136562347412109,0.04796934127807617,0.13349264860153198
1711545073945135000,4.374135009765625,-0.04790353775024414,0.02784109115600586,0.07051196694374084
1711545073964017400,4.393017333984375,-0.014859676361083984,0.044451236724853516,0.018108636140823364
1711545073982900000,4.41189990234375,0.05197715759277344,0.013987541198730469,0.026451855897903442
1711545074001782300,4.4307822265625,0.06165742874145508,-0.11073780059814453,0.0261860191822052
1711545074020664800,4.449664794921875,-0.006988048553466797,-0.1857147216796875,-0.04642215371131897
1711545074039547400,4.46854736328125,-0.01711130142211914,-0.10394716262817383,-0.09434464573860168
1711545074058429700,4.4874296875,-0.07859992980957031,0.0629429817199707,-0.0569579154253006
1711545074077312300,4.506312255859375,-0.1026768684387207,0.11402606964111328,-0.01789882779121399
1711545074096194800,4.52519482421875,-0.02325916290283203,0.022802352905273438,0.009382963180541992
1711545074115077000,4.5440771484375,0.08219766616821289,-0.006126880645751953,0.07623136043548584
1711545074133959700,4.562959716796875,0.3178086280822754,0.0499873161315918,0.1347326636314392
1711545074152842200,4.58184228515625,0.29324865341186523,0.06227588653564453,0.26304200291633606
1711545074171724500,4.600724609375,0.16385698318481445,0.11736631393432617,0.28581440448760986
1711545074190607000,4.619607177734375,-0.08074045181274414,0.0801839828491211,0.23337435722351074
1711545074209489700,4.63848974609375,-0.1994938850402832,0.018291473388671875,0.07304379343986511
1711545074228372200,4.657372314453125,-0.24249839782714844,-0.017203330993652344,0.016179054975509644
1711545074247254500,4.676254638671875,-0.27342891693115234,0.03229951858520508,0.038155972957611084
1711545074266137000,4.69513720703125,-0.0801844596862793,-0.026779651641845703,0.03046467900276184
1711545074285019600,4.71401953125,0.054735660552978516,-0.02969980239868164,0.050015658140182495
1711545074303902000,4.73290185546875,0.059079647064208984,-0.014263629913330078,0.06608337163925171
1711545074322784500,4.751784423828125,-0.012608528137207031,-0.0518035888671875,0.02044135332107544
1711545074341667000,4.7706669921875,-0.035207271575927734,-0.021725177764892578,-0.008567839860916138
1711545074360549400,4.78954931640625,0.0739736557006836,0.04141712188720703,-0.08022475242614746
1711545074379432000,4.808431884765625,0.1567521095275879,-0.006381034851074219,-0.03457456827163696
1711545074398314500,4.827314453125,0.17464923858642578,-0.07157087326049805,0.09848776459693909
1711545074417196800,4.84619677734375,0.1479201316833496,-0.03275108337402344,0.0810694694519043
1711545074436079400,4.865079345703125,0.036602020263671875,0.04134988784790039,0.07135277986526489
1711545074454962000,4.8839619140625,-0.053365230560302734,0.02299785614013672,0.05457770824432373
1711545074473844500,4.902844482421875,-0.07315826416015625,0.022250652313232422,0.09063240885734558
1711545074492726800,4.921726806640625,-0.1116476058959961,0.031375885009765625,0.13639762997627258
1711545074511609300,4.940609375,-0.3382530212402344,0.10348892211914062,0.16920191049575806
1711545074530492000,4.959491943359375,-0.35773277282714844,0.13443279266357422,0.178857684135437
1711545074549374500,4.97837451171875,-0.15021753311157227,0.10953807830810547,0.17524409294128418
1711545074568256800,4.9972568359375,0.049349308013916016,-0.00900411605834961,0.05657795071601868
1711545074587139300,5.016139404296875,0.17568397521972656,-0.10635089874267578,-0.0026324987411499023
1711545074606022000,5.03502197265625,0.1157689094543457,-0.08160781860351562,0.007769197225570679
1711545074624904200,5.053904296875,0.0813298225402832,-0.011469364166259766,0.015901267528533936
1711545074643786800,5.072786865234375,0.09868240356445312,0.010191917419433594,-0.013782620429992676
1711545074662669300,5.09166943359375,0.012025833129882812,-0.02062511444091797,-0.038063257932662964
1711545074681552000,5.1105517578125,0.12729644775390625,-0.020813941955566406,0.0066900551319122314
1711545074700434200,5.12943408203125,0.15712738037109375,-0.041226863861083984,-0.006850451231002808
1711545074719316700,5.148316650390625,-0.0002903938293457031,-0.028478622436523438,-0.01609840989112854
1711545074738199300,5.16719921875,-0.23656702041625977,0.01020193099975586,0.05042394995689392
1711545074757081900,5.186081787109375,-0.31423187255859375,0.05630826950073242,0.09574353694915771
1711545074775964200,5.204964111328125,-0.12595176696777344,0.04724597930908203,0.15522387623786926
1711545074794846700,5.2238466796875,0.08551025390625,0.0135650634765625,0.15030056238174438
1711545074813729300,5.242729248046875,0.16095495223999023,0.007210254669189453,0.14550554752349854
1711545074832611800,5.26161181640625,0.08176040649414062,0.028851032257080078,0.10685479640960693
1711545074851494100,5.280494140625,0.0007791519165039062,-0.008499622344970703,0.03249433636665344
1711545074870376700,5.299376708984375,-0.011473655700683594,-0.02202606201171875,-0.04584673047065735
1711545074889259300,5.31825927734375,-0.06716775894165039,-0.05110931396484375,-0.014707893133163452
1711545074908141800,5.337141845703125,0.05560731887817383,-0.008713245391845703,0.017928987741470337
1711545074927024000,5.356024169921875,0.11380863189697266,0.04994487762451172,0.12622493505477905
1711545074945906700,5.37490673828125,0.10321664810180664,-0.0032939910888671875,0.08494052290916443
1711545074964789200,5.393789306640625,-0.014031410217285156,-0.030499935150146484,0.020796537399291992
1711545074983671800,5.412671875,-0.11453676223754883,0.02488422393798828,0.023661106824874878
1711545075002554400,5.431554443359375,-0.13654136657714844,-0.006678104400634766,0.030677229166030884
1711545075021436700,5.450436767578125,-0.13862037658691406,-0.006463050842285156,0.039735764265060425
1711545075040319200,5.4693193359375,-0.12200927734375,0.03363990783691406,0.09723713994026184
1711545075059201800,5.488201904296875,0.010784626007080078,0.022747039794921875,0.08373168110847473
1711545075078084400,5.50708447265625,0.06712818145751953,0.014039993286132812,0.03495267033576965
1711545075096967000,5.525966796875,0.09023332595825195,-0.030701160430908203,0.02527618408203125
1711545075115849200,5.54484912109375,0.027124881744384766,-0.025586605072021484,0.07130095362663269
1711545075134731800,5.563731689453125,-0.054680824279785156,0.04438924789428711,0.11762246489524841
1711545075153614300,5.5826142578125,0.037390708923339844,0.05307817459106445,0.06829094886779785
1711545075172497000,5.601496826171875,0.14182376861572266,-0.024474143981933594,0.05849409103393555
1711545075191379500,5.62037939453125,0.09843301773071289,-0.010892868041992188,0.057677388191223145
1711545075210261800,5.63926171875,0.10563945770263672,0.019838809967041016,0.017508208751678467
1711545075229144300,5.658144287109375,-0.010331153869628906,0.037992000579833984,0.09808284044265747
1711545075248027000,5.67702685546875,-0.06793737411499023,-0.000005245208740234375,0.08110803365707397
1711545075266909400,5.695909423828125,-0.1642155647277832,-0.055722713470458984,0.021868497133255005
1711545075285792000,5.7147919921875,-0.11449623107910156,-0.05623769760131836,-0.07349297404289246
1711545075304674300,5.73367431640625,-0.11416912078857422,-0.01318979263305664,0.03767696022987366
1711545075323556900,5.752556884765625,0.04732990264892578,0.07200145721435547,0.13381880521774292
1711545075342439400,5.771439453125,0.03440427780151367,0.049973487854003906,0.15418004989624023
1711545075361322000,5.790322021484375,0.004157066345214844,0.013550281524658203,0.02640947699546814
1711545075380204500,5.80920458984375,-0.10410785675048828,0.05574798583984375,0.006239593029022217
1711545075399087000,5.828087158203125,0.06588983535766602,0.051081180572509766,0.03217422962188721
1711545075417969400,5.846969482421875,0.09885263442993164,-0.02920818328857422,0.12352687120437622
